abstract_id,question,entity,type,umls_id
1485,Which receptor(s) recognize lysosomal hydrolases in trans-Golgi network (TGN)?,lysosomal hydrolases,Gene,N/A
1485,Which receptor(s) recognize lysosomal hydrolases in trans-Golgi network (TGN)?,mannose 6-phosphate receptor,Gene,N/A
1485,Which receptor(s) recognize lysosomal hydrolases in trans-Golgi network (TGN)?,M6PR,Gene,N/A
1485,Which receptor(s) recognize lysosomal hydrolases in trans-Golgi network (TGN)?,sortilin,Gene,N/A
1485,Which receptor(s) recognize lysosomal hydrolases in trans-Golgi network (TGN)?,lysosomal integral membrane protein (LIMP-2,Gene,N/A
1485,Which receptor(s) recognize lysosomal hydrolases in trans-Golgi network (TGN)?,mannose 6-phosphate receptors,Gene,N/A
1485,Which receptor(s) recognize lysosomal hydrolases in trans-Golgi network (TGN)?,CI-MPR,Gene,N/A
1485,Which receptor(s) recognize lysosomal hydrolases in trans-Golgi network (TGN)?,lysosomal hydrolase,Gene,N/A
1485,Which receptor(s) recognize lysosomal hydrolases in trans-Golgi network (TGN)?,receptor-hydrolase complexes,Gene,N/A
1485,Which receptor(s) recognize lysosomal hydrolases in trans-Golgi network (TGN)?,TCs,Cancer,N/A
1485,Which receptor(s) recognize lysosomal hydrolases in trans-Golgi network (TGN)?,clathrin,Gene,N/A
1485,Which receptor(s) recognize lysosomal hydrolases in trans-Golgi network (TGN)?,AP-1,Gene,N/A
1485,Which receptor(s) recognize lysosomal hydrolases in trans-Golgi network (TGN)?,Mannose 6-phosphate receptors,Gene,N/A
1485,Which receptor(s) recognize lysosomal hydrolases in trans-Golgi network (TGN)?,lysosomal enzyme arylsulfatase B.,Gene,N/A
1485,Which receptor(s) recognize lysosomal hydrolases in trans-Golgi network (TGN)?,cation-independent M6P receptor,Gene,N/A
1485,Which receptor(s) recognize lysosomal hydrolases in trans-Golgi network (TGN)?,CIMPR,Gene,N/A
1485,Which receptor(s) recognize lysosomal hydrolases in trans-Golgi network (TGN)?,AP-1 Mannose 6-phosphate receptors,Gene,N/A
1485,Which receptor(s) recognize lysosomal hydrolases in trans-Golgi network (TGN)?,cation-independent mannose 6-phosphate receptor,Gene,N/A
1486,List the diseases that can be treated using Vedolizumab.,inflammatory bowel disease,Disease,C0021390
1486,List the diseases that can be treated using Vedolizumab.,ulcerative colitis,Disease,C0009324
1486,List the diseases that can be treated using Vedolizumab.,Crohn's disease,Disease,C0010346
1486,List the diseases that can be treated using Vedolizumab.,IBD,Disease,C0021390
1486,List the diseases that can be treated using Vedolizumab.,Crohn's Disease,Disease,C0010346
1486,List the diseases that can be treated using Vedolizumab.,inflammation,Disease,C0021368
1486,List the diseases that can be treated using Vedolizumab.,inflammatory bowel diseases,Disease,C0021390
1486,List the diseases that can be treated using Vedolizumab.,gut-specific,Gene,N/A
1486,List the diseases that can be treated using Vedolizumab.,PML,Gene,N/A
1486,List the diseases that can be treated using Vedolizumab.,α4β7 - integrin,Gene,N/A
1486,List the diseases that can be treated using Vedolizumab.,Crohn's disease,Cancer,N/A
1486,List the diseases that can be treated using Vedolizumab.,Crohn,Cancer,N/A
1486,List the diseases that can be treated using Vedolizumab.,Vedolizumab,Gene,N/A
1486,List the diseases that can be treated using Vedolizumab.,anti-TNF-α,Cancer,N/A
1486,List the diseases that can be treated using Vedolizumab.,Mayo,Cancer,N/A
1486,List the diseases that can be treated using Vedolizumab.,Crohn's Disease,Cancer,N/A
1486,List the diseases that can be treated using Vedolizumab.,anti-mucosal addressin cellular adhesion molecule,Gene,N/A
1486,List the diseases that can be treated using Vedolizumab.,interleukin (IL)-12,Gene,N/A
1486,List the diseases that can be treated using Vedolizumab.,anti-integrin,Gene,N/A
1486,List the diseases that can be treated using Vedolizumab.,anti-interleukin,Gene,N/A
1486,List the diseases that can be treated using Vedolizumab.,"Janus kinase 1, 2 and 3",Gene,N/A
1486,List the diseases that can be treated using Vedolizumab.,alpha4beta7 integrin,Gene,N/A
1486,List the diseases that can be treated using Vedolizumab.,p40,Gene,N/A
1486,List the diseases that can be treated using Vedolizumab.,interleukin-23,Gene,N/A
1486,List the diseases that can be treated using Vedolizumab.,CD4,Gene,N/A
1486,List the diseases that can be treated using Vedolizumab.,interleukin (IL)-12/23,Gene,N/A
1486,List the diseases that can be treated using Vedolizumab.,IL-17,Gene,N/A
1486,List the diseases that can be treated using Vedolizumab.,mitogen-activated protein kinase inhibitor,Gene,N/A
1488,Which value of nuchal translucency thickness is set as the threshold for high-risk for Down Syndrome?,Down syndrome,Disease,C0013080
1488,Which value of nuchal translucency thickness is set as the threshold for high-risk for Down Syndrome?,chromosomal abnormalities,Disease,C0008625
1489,Does ventriculoperitoneal shunt improve normal pressure hydrocephalus?,INPH,Disease,N/A
1489,Does ventriculoperitoneal shunt improve normal pressure hydrocephalus?,death,Disease,C0011065
1489,Does ventriculoperitoneal shunt improve normal pressure hydrocephalus?,distractibility,Disease,C0233415
1489,Does ventriculoperitoneal shunt improve normal pressure hydrocephalus?,CMRglu,Gene,N/A
1489,Does ventriculoperitoneal shunt improve normal pressure hydrocephalus?,INPH,Cancer,N/A
1491,What is the function of the spliceosome complex?,Plasmodium,Disease,C0032148
1491,What is the function of the spliceosome complex?,multimeric protein complexes,Gene,N/A
1492,Is there any role for long noncoding RNAs in adipogenesis?,adipose-enriched,Gene,N/A
1492,Is there any role for long noncoding RNAs in adipogenesis?,peroxisome proliferator-activated receptor γ,Gene,N/A
1492,Is there any role for long noncoding RNAs in adipogenesis?,CCAAT/enhancer-binding protein,Gene,N/A
1493,Which genes code for the alpha subunit of the DNA polymerase III in most Firmicutes?,low-GC,Disease,N/A
1493,Which genes code for the alpha subunit of the DNA polymerase III in most Firmicutes?,PolC,Gene,N/A
1493,Which genes code for the alpha subunit of the DNA polymerase III in most Firmicutes?,DNA polymerase III alpha-subunit,Gene,N/A
1493,Which genes code for the alpha subunit of the DNA polymerase III in most Firmicutes?,DNA polymerase III,Gene,N/A
1493,Which genes code for the alpha subunit of the DNA polymerase III in most Firmicutes?,DnaE,Gene,N/A
1494,Is there any research that relates the function of Notch Signaling with Alzheimer Disease?,Alzheimer's disease,Disease,C0002395
1494,Is there any research that relates the function of Notch Signaling with Alzheimer Disease?,neurodegenerative diseases,Disease,C0524851
1494,Is there any research that relates the function of Notch Signaling with Alzheimer Disease?,ischemic injury,Disease,C0441713
1494,Is there any research that relates the function of Notch Signaling with Alzheimer Disease?,neurodegeneration,Disease,C0027746
1494,Is there any research that relates the function of Notch Signaling with Alzheimer Disease?,Alzheimer disease,Disease,C0002395
1494,Is there any research that relates the function of Notch Signaling with Alzheimer Disease?,RIP,Gene,N/A
1494,Is there any research that relates the function of Notch Signaling with Alzheimer Disease?,presenilin,Gene,N/A
1494,Is there any research that relates the function of Notch Signaling with Alzheimer Disease?,amyloid precursor protein,Gene,N/A
1494,Is there any research that relates the function of Notch Signaling with Alzheimer Disease?,Notch,Gene,N/A
1494,Is there any research that relates the function of Notch Signaling with Alzheimer Disease?,γ-secretase,Gene,N/A
1494,Is there any research that relates the function of Notch Signaling with Alzheimer Disease?,disease,Cancer,N/A
1494,Is there any research that relates the function of Notch Signaling with Alzheimer Disease?,amyloid β-protein,Gene,N/A
1494,Is there any research that relates the function of Notch Signaling with Alzheimer Disease?,γ-secretase,Cancer,N/A
1494,Is there any research that relates the function of Notch Signaling with Alzheimer Disease?,amyloid precursor protein (APP,Gene,N/A
1494,Is there any research that relates the function of Notch Signaling with Alzheimer Disease?,Nicastrin,Gene,N/A
1494,Is there any research that relates the function of Notch Signaling with Alzheimer Disease?,Nct,Gene,N/A
1496,Was modafinil tested for schizophrenia treatment?,parkinsonian symptoms,Disease,C0242422
1496,Was modafinil tested for schizophrenia treatment?,schizophrenia,Disease,C0036341
1496,Was modafinil tested for schizophrenia treatment?,schizoaffective disorder,Disease,C0036337
1496,Was modafinil tested for schizophrenia treatment?,attention deficit disorder,Disease,C0041671
1496,Was modafinil tested for schizophrenia treatment?,fatigue,Disease,C0015672
1496,Was modafinil tested for schizophrenia treatment?,inactiveness,Disease,N/A
1496,Was modafinil tested for schizophrenia treatment?,weight gain,Disease,C0043094
1496,Was modafinil tested for schizophrenia treatment?,sleepiness,Disease,C0013144
1496,Was modafinil tested for schizophrenia treatment?,sadness,Disease,C3536794
1496,Was modafinil tested for schizophrenia treatment?,cognitive deficits,Disease,C0009241
1496,Was modafinil tested for schizophrenia treatment?,schizophrenia and Attention Deficit/Hyperactivity Disorder,Disease,C1263846
1496,Was modafinil tested for schizophrenia treatment?,excessive sleepiness,Disease,C0917799
1496,Was modafinil tested for schizophrenia treatment?,cognitive impairment,Disease,C0338656
1496,Was modafinil tested for schizophrenia treatment?,ADHD,Disease,C1263846
1496,Was modafinil tested for schizophrenia treatment?,age-related dementias,Disease,N/A
1496,Was modafinil tested for schizophrenia treatment?,wakefulness/fatigue,Disease,N/A
1496,Was modafinil tested for schizophrenia treatment?,antipsychotic-induced fatigue,Disease,N/A
1496,Was modafinil tested for schizophrenia treatment?,antipsychotic-induced,Disease,C0040615
1496,Was modafinil tested for schizophrenia treatment?,depression,Disease,C0011570
1496,Was modafinil tested for schizophrenia treatment?,traumatic brain injury,Disease,C0876926
1496,Was modafinil tested for schizophrenia treatment?,depressive disorder,Disease,C0011581
1496,Was modafinil tested for schizophrenia treatment?,post-polio fatigue,Disease,N/A
1496,Was modafinil tested for schizophrenia treatment?,multiple sclerosis,Disease,C0026769
1496,Was modafinil tested for schizophrenia treatment?,attention deficit hyperactivity disorder,Disease,C1263846
1496,Was modafinil tested for schizophrenia treatment?,attention-deficit/hyperactivity disorder,Disease,C1263846
1496,Was modafinil tested for schizophrenia treatment?,wake-promoting,Gene,N/A
1496,Was modafinil tested for schizophrenia treatment?,ADHD,Cancer,N/A
1496,Was modafinil tested for schizophrenia treatment?,erythropoietin,Gene,N/A
1497,What is the role of the Ada O6-alkylguanine alkyltransferase in bacteria?,transversions,Disease,C0599157
1497,What is the role of the Ada O6-alkylguanine alkyltransferase in bacteria?,Bacillus subtilis,Disease,C0004595
1497,What is the role of the Ada O6-alkylguanine alkyltransferase in bacteria?,Escherichia coli,Gene,N/A
1497,What is the role of the Ada O6-alkylguanine alkyltransferase in bacteria?,Ada,Gene,N/A
1497,What is the role of the Ada O6-alkylguanine alkyltransferase in bacteria?,O6-methylguanine-DNA methyltransferase,Gene,N/A
1497,What is the role of the Ada O6-alkylguanine alkyltransferase in bacteria?,ada,Gene,N/A
1497,What is the role of the Ada O6-alkylguanine alkyltransferase in bacteria?,ATase,Gene,N/A
1497,What is the role of the Ada O6-alkylguanine alkyltransferase in bacteria?,O6-alkylguanine-DNA alkyltransferase,Gene,N/A
1497,What is the role of the Ada O6-alkylguanine alkyltransferase in bacteria?,O6-alkylguanine-DNA alkyltransferases,Gene,N/A
1497,What is the role of the Ada O6-alkylguanine alkyltransferase in bacteria?,Ogt DNA methyltransferases,Gene,N/A
1497,What is the role of the Ada O6-alkylguanine alkyltransferase in bacteria?,MTases,Gene,N/A
1497,What is the role of the Ada O6-alkylguanine alkyltransferase in bacteria?,T to G:,Gene,N/A
1497,What is the role of the Ada O6-alkylguanine alkyltransferase in bacteria?,O6-alkylguanine-DNA alkyltransferase-proficient,Gene,N/A
1497,What is the role of the Ada O6-alkylguanine alkyltransferase in bacteria?,fnr,Gene,N/A
1497,What is the role of the Ada O6-alkylguanine alkyltransferase in bacteria?,O6-alkylguanine-DNA-alkyltransferase,Gene,N/A
1497,What is the role of the Ada O6-alkylguanine alkyltransferase in bacteria?,AGT,Gene,N/A
1497,What is the role of the Ada O6-alkylguanine alkyltransferase in bacteria?,O6-Alkylguanine-DNA alkyltransferase,Gene,N/A
1498,List the neurotransmitters that are metabolized by MAOA.,appetite,Disease,C0003618
1498,List the neurotransmitters that are metabolized by MAOA.,Tumors,Disease,C0027651
1498,List the neurotransmitters that are metabolized by MAOA.,high-grade aggressive prostate cancer,Disease,C5417704
1498,List the neurotransmitters that are metabolized by MAOA.,aggression,Disease,C0001807
1498,List the neurotransmitters that are metabolized by MAOA.,impulsivity,Disease,C0021125
1498,List the neurotransmitters that are metabolized by MAOA.,depression,Disease,C0011570
1498,List the neurotransmitters that are metabolized by MAOA.,MAOA,Gene,N/A
1498,List the neurotransmitters that are metabolized by MAOA.,monoamine neurotransmitters,Gene,N/A
1498,List the neurotransmitters that are metabolized by MAOA.,Monoamine oxidase A,Gene,N/A
1498,List the neurotransmitters that are metabolized by MAOA.,serotonin,Gene,N/A
1498,List the neurotransmitters that are metabolized by MAOA.,Tumors,Cancer,N/A
1498,List the neurotransmitters that are metabolized by MAOA.,high-grade aggressive prostate cancer,Cancer,N/A
1498,List the neurotransmitters that are metabolized by MAOA.,PCa,Cancer,N/A
1498,List the neurotransmitters that are metabolized by MAOA.,monoamine oxidase A,Gene,N/A
1498,List the neurotransmitters that are metabolized by MAOA.,5-HT,Gene,N/A
1498,List the neurotransmitters that are metabolized by MAOA.,dopamine,Gene,N/A
1498,List the neurotransmitters that are metabolized by MAOA.,Monoamine Oxidase,Gene,N/A
1498,List the neurotransmitters that are metabolized by MAOA.,MAO-A,Gene,N/A
